id,x,label,component
4751,2.544090321,background,exponential
4752,7.557190879,background,exponential
4753,4.98596831,background,exponential
4754,0.9721630834,background,exponential
4755,5.652938262,signal,gaussian
4756,5.366121585,signal,gaussian
4757,5.973838269,background,exponential
4758,1.363238145,background,exponential
4759,7.284579164,background,exponential
4760,9.532659009,background,exponential
4761,4.677115544,signal,gaussian
4762,7.912026069,background,exponential
4763,0.9197277742,background,exponential
4764,0.04408732465,background,exponential
4765,9.375930205,background,exponential
4766,0.6156297639,background,exponential
4767,0.8847266597,background,exponential
4768,5.092709922,signal,gaussian
4769,4.748482426,signal,gaussian
4770,5.327651623,signal,gaussian
4771,5.86585223,background,exponential
4772,7.221078243,background,exponential
4773,6.375075337,background,exponential
4774,6.561658539,background,exponential
4775,5.012066716,signal,gaussian
4776,0.2782499199,background,exponential
4777,4.136379518,background,exponential
4778,1.587887618,background,exponential
4779,8.698063448,background,exponential
4780,5.848546752,signal,gaussian
4781,2.989721099,background,exponential
4782,6.309754354,background,exponential
4783,3.622934326,background,exponential
4784,1.387126412,background,exponential
4785,0.934142981,background,exponential
4786,2.393449813,background,exponential
4787,9.667666803,background,exponential
4788,2.140368456,background,exponential
4789,1.256390256,background,exponential
4790,2.140366094,background,exponential
4791,3.903290938,signal,gaussian
4792,3.500002308,background,exponential
4793,7.379189077,background,exponential
4794,6.181307221,background,exponential
4795,0.2341231314,background,exponential
4796,4.365011589,signal,gaussian
4797,6.504603511,background,exponential
4798,5.02955864,signal,gaussian
4799,6.414814942,background,exponential
4800,6.035284611,background,exponential
4801,3.900957008,background,exponential
4802,3.601738618,background,exponential
4803,4.844953313,signal,gaussian
4804,3.636087437,signal,gaussian
4805,1.431796633,background,exponential
4806,4.807306082,background,exponential
4807,1.58372279,background,exponential
4808,6.375407542,background,exponential
4809,0.3893361146,background,exponential
4810,4.232069015,signal,gaussian
4811,5.031711998,signal,gaussian
4812,0.992442673,background,exponential
4813,1.706363932,background,exponential
4814,4.325340705,signal,gaussian
4815,4.289274937,background,exponential
4816,5.677534869,signal,gaussian
4817,5.206160646,signal,gaussian
4818,0.9165881004,background,exponential
4819,8.100454676,background,exponential
4820,3.613145097,background,exponential
4821,0.4602424068,background,exponential
4822,5.298844434,signal,gaussian
4823,2.748065644,background,exponential
4824,1.806207534,background,exponential
4825,3.121628489,background,exponential
4826,5.512314963,background,exponential
4827,3.982235684,signal,gaussian
4828,4.124281461,signal,gaussian
4829,9.877281367,background,exponential
4830,5.552997299,signal,gaussian
4831,6.527841477,background,exponential
4832,0.7664326074,background,exponential
4833,2.82169236,background,exponential
4834,2.789164063,background,exponential
4835,5.249656835,background,exponential
4836,8.006230682,background,exponential
4837,1.341555317,background,exponential
4838,4.002985758,background,exponential
4839,1.679849307,background,exponential
4840,6.562253546,background,exponential
4841,0.5633311019,background,exponential
4842,3.79833795,signal,gaussian
4843,5.791177739,signal,gaussian
4844,5.381020245,signal,gaussian
4845,0.4046595148,background,exponential
4846,6.227477961,background,exponential
4847,7.362632035,background,exponential
4848,5.43198391,signal,gaussian
4849,5.229361898,background,exponential
4850,5.256349999,background,exponential
4851,5.304848578,signal,gaussian
4852,5.759119485,background,exponential
4853,2.571499254,background,exponential
4854,3.211520187,background,exponential
4855,8.302347765,background,exponential
4856,7.1804623,background,exponential
4857,4.751336929,signal,gaussian
4858,7.618730701,background,exponential
4859,2.758976346,background,exponential
4860,5.638839649,signal,gaussian
4861,4.237852378,signal,gaussian
4862,5.207707081,signal,gaussian
4863,3.174635987,background,exponential
4864,3.208907922,background,exponential
4865,3.250995307,background,exponential
4866,4.911651108,signal,gaussian
4867,8.993960662,background,exponential
4868,3.430888848,background,exponential
4869,5.730073868,signal,gaussian
4870,1.329812485,background,exponential
4871,8.542900007,background,exponential
4872,2.125752954,background,exponential
4873,0.3744385906,background,exponential
4874,9.392534663,background,exponential
4875,9.08243641,background,exponential
4876,9.500997112,background,exponential
4877,8.407647847,background,exponential
4878,5.323537486,signal,gaussian
4879,5.183609006,signal,gaussian
4880,3.48921789,background,exponential
4881,6.220913329,background,exponential
4882,3.704479675,background,exponential
4883,7.286475344,background,exponential
4884,8.509910214,background,exponential
4885,0.6666607578,background,exponential
4886,5.493429458,signal,gaussian
4887,5.855630203,background,exponential
4888,5.369677103,signal,gaussian
4889,5.174558201,background,exponential
4890,2.037517025,background,exponential
4891,0.4399176304,background,exponential
4892,4.497075516,background,exponential
4893,4.783819734,signal,gaussian
4894,3.631280144,background,exponential
4895,5.500778309,signal,gaussian
4896,0.8973041193,background,exponential
4897,0.07294859616,background,exponential
4898,5.38642769,background,exponential
4899,2.835536697,background,exponential
4900,5.362111715,background,exponential
4901,4.804837838,signal,gaussian
4902,4.017066549,background,exponential
4903,0.8418207569,background,exponential
4904,1.652523725,background,exponential
4905,7.942112268,background,exponential
4906,4.713258362,signal,gaussian
4907,5.542980024,background,exponential
4908,5.111381308,background,exponential
4909,8.033249639,background,exponential
4910,6.121712944,background,exponential
4911,4.59575451,background,exponential
4912,4.819197368,signal,gaussian
4913,9.512261461,background,exponential
4914,4.802457687,background,exponential
4915,9.649032408,background,exponential
4916,1.435886535,background,exponential
4917,8.0187192,background,exponential
4918,1.497982148,background,exponential
4919,0.9680355412,background,exponential
4920,4.677243536,background,exponential
4921,5.664916385,signal,gaussian
4922,3.066586732,background,exponential
4923,4.780619909,background,exponential
4924,1.595146997,background,exponential
4925,3.132352153,background,exponential
4926,8.479117682,background,exponential
4927,4.444233456,background,exponential
4928,4.57151676,background,exponential
4929,9.282878569,background,exponential
4930,7.339514095,background,exponential
4931,3.547506121,background,exponential
4932,4.721792978,signal,gaussian
4933,0.7234731109,background,exponential
4934,6.092433513,background,exponential
4935,4.26909498,background,exponential
4936,4.884543851,signal,gaussian
4937,8.575254205,background,exponential
4938,8.459547008,background,exponential
4939,2.148488349,background,exponential
4940,6.38297725,background,exponential
4941,5.373423483,signal,gaussian
4942,4.879345927,signal,gaussian
4943,9.24755011,background,exponential
4944,5.41698241,signal,gaussian
4945,3.877026374,signal,gaussian
4946,4.548603048,signal,gaussian
4947,7.235609566,background,exponential
4948,3.627574911,background,exponential
4949,7.826023308,background,exponential
4950,3.634341877,background,exponential
4951,0.9615598723,background,exponential
4952,1.32278783,background,exponential
4953,3.732420642,background,exponential
4954,4.661485855,signal,gaussian
4955,5.138436387,background,exponential
4956,2.811291776,background,exponential
4957,6.091172497,background,exponential
4958,5.019916084,background,exponential
4959,5.209810337,signal,gaussian
4960,4.24823475,signal,gaussian
4961,7.097263097,background,exponential
4962,3.099423468,background,exponential
4963,9.129552791,background,exponential
4964,0.5231204478,background,exponential
4965,4.167792317,background,exponential
4966,8.168215078,background,exponential
4967,4.27276641,signal,gaussian
4968,4.025458079,signal,gaussian
4969,4.30599285,background,exponential
4970,2.296504238,background,exponential
4971,3.450562618,background,exponential
4972,6.470839252,background,exponential
4973,4.518048329,signal,gaussian
4974,1.569418756,background,exponential
4975,0.04340639783,background,exponential
4976,1.933390354,background,exponential
4977,2.293465248,background,exponential
4978,6.966408656,background,exponential
4979,5.178279442,signal,gaussian
4980,7.83676734,background,exponential
4981,5.484102421,background,exponential
4982,9.614376837,background,exponential
4983,5.805786724,signal,gaussian
4984,8.036830343,background,exponential
4985,3.011869448,background,exponential
4986,2.798112564,background,exponential
4987,5.264839929,signal,gaussian
4988,2.843557322,background,exponential
4989,5.80284248,signal,gaussian
4990,0.838645498,background,exponential
4991,7.470496554,background,exponential
4992,4.579666171,signal,gaussian
4993,2.921465978,background,exponential
4994,7.883571639,background,exponential
4995,2.072596916,background,exponential
4996,1.619848195,background,exponential
4997,0.3030342591,background,exponential
4998,6.020793393,background,exponential
4999,1.131383843,background,exponential
